zone_id,hour_of_day,day_of_week,is_weekend,incident_count
Zone_10,22,5,1,4
Zone_9,0,1,0,0
Zone_13,2,1,0,4
Zone_10,2,4,0,3
Zone_1,3,2,0,4
Zone_12,8,4,0,5
Zone_2,23,4,0,3
Zone_15,21,2,0,0
Zone_3,3,0,0,1
Zone_7,21,2,0,1
Zone_6,0,3,0,2
Zone_2,16,2,0,3
Zone_5,22,6,1,5
Zone_2,22,4,0,4
Zone_2,12,3,0,5
Zone_11,15,5,1,6
Zone_8,18,2,0,6
Zone_5,11,4,0,2
Zone_12,3,5,1,4
Zone_15,7,2,0,4
Zone_2,10,4,0,4
Zone_7,20,1,0,3
Zone_12,11,1,0,3
Zone_12,1,4,0,1
Zone_7,15,0,0,3
Zone_12,20,6,1,6
Zone_3,6,5,1,2
Zone_8,4,4,0,4
Zone_3,3,2,0,2
Zone_12,17,3,0,1
Zone_12,18,4,0,6
Zone_15,7,5,1,2
Zone_14,1,6,1,7
Zone_1,8,2,0,5
Zone_2,6,2,0,2
Zone_8,19,3,0,4
Zone_13,4,0,0,3
Zone_2,6,6,1,5
Zone_3,10,3,0,1
Zone_2,14,1,0,6
Zone_11,10,2,0,6
Zone_8,20,2,0,7
Zone_3,11,4,0,0
Zone_5,9,2,0,5
Zone_13,23,5,1,3
Zone_12,3,2,0,0
Zone_11,15,0,0,3
Zone_3,4,4,0,1
Zone_1,22,4,0,3
Zone_4,2,1,0,2
Zone_10,20,2,0,4
Zone_2,11,0,0,2
Zone_12,11,5,1,6
Zone_11,14,1,0,4
Zone_10,8,1,0,4
Zone_6,20,4,0,3
Zone_3,15,1,0,1
Zone_5,23,1,0,6
Zone_10,20,3,0,4
Zone_1,6,1,0,3
Zone_5,21,6,1,6
Zone_7,14,0,0,3
Zone_5,23,6,1,4
Zone_14,22,6,1,5
Zone_14,19,4,0,6
Zone_6,7,0,0,1
Zone_7,20,3,0,4
Zone_9,1,6,1,3
Zone_13,9,5,1,8
Zone_3,1,6,1,3
Zone_3,21,1,0,0
Zone_3,23,2,0,2
Zone_12,9,1,0,4
Zone_3,1,3,0,3
Zone_12,1,1,0,2
Zone_13,11,0,0,2
Zone_10,8,1,0,4
Zone_12,11,3,0,0
Zone_3,12,4,0,1
Zone_10,6,0,0,1
Zone_14,3,2,0,3
Zone_11,21,6,1,6
Zone_6,13,3,0,1
Zone_6,14,5,1,3
Zone_6,10,6,1,4
Zone_15,0,6,1,4
Zone_12,6,3,0,0
Zone_7,13,1,0,2
Zone_15,4,4,0,1
Zone_3,4,3,0,0
Zone_5,14,5,1,5
Zone_12,19,5,1,7
Zone_6,3,3,0,1
Zone_3,23,5,1,4
Zone_5,0,4,0,3
Zone_12,5,3,0,3
Zone_13,17,2,0,2
Zone_7,22,3,0,2
Zone_13,15,6,1,4
Zone_12,15,6,1,3
Zone_15,11,0,0,1
Zone_15,16,2,0,5
Zone_13,19,3,0,5
Zone_5,19,5,1,8
Zone_5,15,0,0,5
Zone_1,11,5,1,5
Zone_7,17,1,0,7
Zone_8,2,5,1,5
Zone_12,3,1,0,4
Zone_2,12,3,0,4
Zone_10,7,6,1,5
Zone_7,1,5,1,5
Zone_15,23,0,0,1
Zone_14,17,4,0,6
Zone_2,23,0,0,3
Zone_2,6,3,0,3
Zone_9,2,4,0,1
Zone_10,14,3,0,3
Zone_11,7,3,0,3
Zone_1,3,0,0,3
Zone_12,5,0,0,2
Zone_9,5,4,0,2
Zone_1,6,5,1,5
Zone_14,22,2,0,6
Zone_4,3,0,0,3
Zone_11,5,4,0,4
Zone_10,17,4,0,2
Zone_5,5,1,0,4
Zone_8,7,5,1,5
Zone_11,23,3,0,3
Zone_13,22,4,0,2
Zone_13,8,4,0,5
Zone_11,22,5,1,5
Zone_8,9,6,1,6
Zone_6,15,0,0,4
Zone_11,22,1,0,2
Zone_7,17,2,0,5
Zone_13,0,6,1,3
Zone_7,19,4,0,6
Zone_3,7,0,0,0
Zone_1,22,2,0,3
Zone_14,2,2,0,2
Zone_15,17,2,0,0
Zone_15,6,4,0,1
Zone_12,7,0,0,1
Zone_7,10,6,1,3
Zone_9,5,3,0,2
Zone_3,2,1,0,1
Zone_3,7,1,0,0
Zone_7,4,0,0,3
Zone_6,23,6,1,4
Zone_3,19,2,0,2
Zone_3,19,5,1,6
Zone_1,10,4,0,4
Zone_9,8,2,0,3
Zone_4,13,4,0,4
Zone_15,22,2,0,2
Zone_10,6,0,0,2
Zone_4,14,1,0,1
Zone_7,21,1,0,3
Zone_15,9,1,0,5
Zone_7,13,1,0,2
Zone_3,14,0,0,2
Zone_10,17,5,1,5
Zone_14,17,0,0,3
Zone_11,7,2,0,2
Zone_14,15,2,0,2
Zone_3,7,1,0,1
Zone_3,10,5,1,4
Zone_15,22,4,0,1
Zone_8,22,3,0,5
Zone_4,3,5,1,7
Zone_7,19,0,0,3
Zone_13,11,2,0,5
Zone_6,8,1,0,4
Zone_2,23,4,0,3
Zone_4,16,2,0,1
Zone_8,4,4,0,3
Zone_1,8,4,0,4
Zone_15,23,4,0,0
Zone_13,13,3,0,1
Zone_4,9,1,0,4
Zone_14,17,3,0,5
Zone_13,17,5,1,4
Zone_6,6,0,0,2
Zone_11,18,4,0,5
Zone_15,17,0,0,1
Zone_5,11,0,0,3
Zone_5,20,5,1,7
Zone_1,9,3,0,6
Zone_5,16,5,1,4
Zone_14,10,5,1,5
Zone_9,6,3,0,1
Zone_10,2,0,0,1
Zone_8,11,5,1,5
Zone_8,3,2,0,3
Zone_5,5,6,1,6
Zone_14,10,6,1,5
Zone_10,3,5,1,4
Zone_2,10,4,0,3
Zone_5,15,4,0,4
Zone_3,16,3,0,0
Zone_15,17,2,0,2
Zone_6,2,6,1,3
Zone_15,17,6,1,2
Zone_1,13,2,0,3
Zone_2,14,2,0,5
Zone_1,18,0,0,4
Zone_12,12,4,0,2
Zone_6,8,6,1,5
Zone_7,19,6,1,6
Zone_8,20,6,1,7
Zone_5,22,5,1,5
Zone_6,13,4,0,3
Zone_8,8,4,0,7
Zone_2,10,2,0,2
Zone_6,20,4,0,4
Zone_15,22,1,0,1
Zone_5,19,5,1,8
Zone_5,22,1,0,3
Zone_9,21,6,1,3
Zone_3,13,4,0,0
Zone_14,11,6,1,5
Zone_9,1,0,0,0
Zone_12,7,2,0,1
Zone_2,11,1,0,3
Zone_2,16,2,0,4
Zone_2,8,5,1,8
Zone_2,13,2,0,5
Zone_6,5,1,0,2
Zone_12,0,0,0,2
Zone_4,16,0,0,4
Zone_13,3,1,0,3
Zone_2,13,1,0,2
Zone_6,21,0,0,1
Zone_11,5,3,0,2
Zone_6,16,2,0,2
Zone_8,6,1,0,2
Zone_10,18,6,1,8
Zone_1,8,4,0,7
Zone_14,19,2,0,4
Zone_2,12,4,0,4
Zone_8,18,3,0,6
Zone_11,1,0,0,3
Zone_11,10,0,0,3
Zone_10,9,2,0,6
Zone_9,3,5,1,3
Zone_8,6,2,0,3
Zone_12,6,3,0,2
Zone_6,20,1,0,4
Zone_3,12,6,1,5
Zone_4,14,5,1,3
Zone_11,22,2,0,4
Zone_15,11,1,0,3
Zone_4,3,0,0,5
Zone_5,19,3,0,5
Zone_14,21,6,1,5
Zone_11,13,2,0,4
Zone_11,8,4,0,8
Zone_7,20,1,0,4
Zone_7,17,0,0,2
Zone_5,14,2,0,3
Zone_3,0,0,0,3
Zone_14,16,0,0,3
Zone_4,7,4,0,2
Zone_2,7,6,1,5
Zone_10,2,2,0,3
Zone_4,21,3,0,4
Zone_4,0,5,1,5
Zone_2,16,0,0,4
Zone_13,5,1,0,4
Zone_5,9,2,0,5
Zone_10,9,3,0,4
Zone_6,22,1,0,2
Zone_11,3,6,1,4
Zone_2,20,5,1,7
Zone_12,17,6,1,3
Zone_14,22,1,0,3
Zone_12,8,0,0,6
Zone_15,12,2,0,4
Zone_7,12,6,1,4
Zone_2,10,0,0,3
Zone_3,8,0,0,4
Zone_8,14,5,1,4
Zone_4,7,3,0,3
Zone_13,16,1,0,1
Zone_10,12,4,0,3
Zone_2,5,3,0,3
Zone_3,11,0,0,1
Zone_1,8,4,0,3
Zone_8,6,1,0,3
Zone_9,13,2,0,2
Zone_3,3,1,0,0
Zone_6,20,3,0,2
Zone_2,20,6,1,7
Zone_11,22,0,0,3
Zone_1,19,4,0,5
Zone_13,16,2,0,2
Zone_2,2,3,0,3
Zone_4,19,1,0,6
Zone_12,23,5,1,3
Zone_5,19,4,0,5
Zone_8,8,6,1,8
Zone_12,10,1,0,2
Zone_5,5,1,0,4
Zone_4,4,2,0,3
Zone_10,5,1,0,1
Zone_10,16,6,1,6
Zone_8,3,1,0,2
Zone_6,4,2,0,1
Zone_6,12,0,0,1
Zone_11,5,2,0,3
Zone_15,7,5,1,3
Zone_15,22,2,0,1
Zone_11,3,4,0,4
Zone_12,8,6,1,6
Zone_12,22,0,0,1
Zone_6,2,6,1,5
Zone_11,4,0,0,3
Zone_2,19,1,0,5
Zone_1,21,2,0,4
Zone_5,4,3,0,2
Zone_9,12,3,0,1
Zone_2,22,3,0,3
Zone_6,17,3,0,0
Zone_9,1,5,1,4
Zone_13,8,0,0,4
Zone_4,12,0,0,2
Zone_4,11,1,0,2
Zone_2,13,3,0,3
Zone_3,10,3,0,3
Zone_9,16,5,1,4
Zone_8,14,2,0,3
Zone_3,19,6,1,4
Zone_11,8,6,1,6
Zone_14,1,2,0,3
Zone_3,15,5,1,4
Zone_13,0,1,0,2
Zone_8,17,6,1,7
Zone_15,4,0,0,3
Zone_5,9,5,1,7
Zone_5,16,0,0,3
Zone_4,3,1,0,3
Zone_1,18,3,0,3
Zone_5,16,4,0,3
Zone_14,21,3,0,4
Zone_9,21,6,1,3
Zone_14,20,1,0,5
Zone_13,20,5,1,6
Zone_10,18,2,0,5
Zone_14,18,4,0,5
Zone_10,22,4,0,3
Zone_3,8,1,0,7
Zone_9,21,4,0,3
Zone_12,1,5,1,5
Zone_11,23,3,0,4
Zone_8,15,1,0,4
Zone_3,10,5,1,3
Zone_9,23,1,0,0
Zone_11,10,6,1,9
Zone_8,14,5,1,4
Zone_6,23,2,0,0
Zone_12,6,0,0,1
Zone_13,18,4,0,4
Zone_4,20,2,0,5
Zone_7,4,2,0,5
Zone_3,16,2,0,1
Zone_11,19,3,0,7
Zone_5,5,6,1,4
Zone_4,4,5,1,4
Zone_10,13,2,0,4
Zone_6,1,6,1,3
Zone_7,0,4,0,1
Zone_7,17,4,0,4
Zone_2,17,2,0,5
Zone_3,0,6,1,4
Zone_6,15,5,1,4
Zone_1,17,5,1,4
Zone_12,2,2,0,4
Zone_14,16,0,0,2
Zone_6,5,0,0,2
Zone_14,3,1,0,4
Zone_14,18,0,0,7
Zone_4,13,3,0,1
Zone_9,18,5,1,4
Zone_11,13,6,1,6
Zone_12,14,5,1,5
Zone_7,4,3,0,3
Zone_12,5,4,0,1
Zone_13,1,6,1,5
Zone_15,0,6,1,4
Zone_13,16,1,0,3
Zone_3,8,5,1,6
Zone_11,7,2,0,3
Zone_15,21,5,1,4
Zone_11,7,4,0,2
Zone_10,22,2,0,1
Zone_5,20,0,0,5
Zone_5,11,5,1,4
Zone_13,23,5,1,5
Zone_12,15,5,1,6
Zone_2,8,2,0,7
Zone_4,6,6,1,4
Zone_12,0,2,0,1
Zone_4,13,6,1,6
Zone_8,20,1,0,5
Zone_6,6,6,1,4
Zone_7,0,1,0,2
Zone_6,5,4,0,2
Zone_10,6,0,0,1
Zone_14,0,1,0,5
Zone_9,2,2,0,3
Zone_13,1,4,0,3
Zone_14,10,6,1,5
Zone_3,9,0,0,5
Zone_14,7,5,1,7
Zone_3,10,5,1,3
Zone_10,11,3,0,1
Zone_1,10,6,1,4
Zone_15,1,5,1,4
Zone_15,11,6,1,6
Zone_4,10,4,0,1
Zone_9,20,1,0,4
Zone_11,1,3,0,2
Zone_6,6,5,1,4
Zone_5,19,2,0,4
Zone_5,12,5,1,8
Zone_13,6,4,0,4
Zone_9,19,4,0,6
Zone_11,14,1,0,3
Zone_11,8,1,0,6
Zone_5,0,5,1,4
Zone_11,0,3,0,2
Zone_2,13,0,0,3
Zone_11,5,0,0,3
Zone_6,13,3,0,4
Zone_1,2,1,0,2
Zone_6,7,0,0,3
Zone_5,6,1,0,3
Zone_3,3,0,0,0
Zone_4,16,5,1,6
Zone_4,4,0,0,3
Zone_12,12,0,0,1
Zone_8,15,3,0,4
Zone_1,2,0,0,2
Zone_3,14,2,0,1
Zone_5,20,1,0,5
Zone_2,16,6,1,5
Zone_13,3,2,0,2
Zone_2,3,0,0,2
Zone_5,17,0,0,4
Zone_10,3,4,0,3
Zone_10,5,6,1,3
Zone_9,4,4,0,3
Zone_2,0,5,1,6
Zone_8,14,5,1,7
Zone_13,1,1,0,3
Zone_2,15,6,1,6
Zone_3,9,0,0,4
Zone_5,18,4,0,5
Zone_14,21,4,0,4
Zone_5,9,4,0,5
Zone_11,11,5,1,5
Zone_10,17,6,1,4
Zone_11,17,6,1,4
Zone_9,2,0,0,1
Zone_1,15,6,1,4
Zone_11,12,6,1,4
Zone_12,15,5,1,2
Zone_5,22,5,1,4
Zone_8,8,5,1,8
Zone_7,12,1,0,1
Zone_1,18,3,0,4
Zone_13,12,5,1,4
Zone_14,15,1,0,3
Zone_3,4,1,0,1
Zone_6,12,5,1,2
Zone_14,7,0,0,3
Zone_9,17,6,1,3
Zone_7,22,6,1,5
Zone_12,9,0,0,4
Zone_10,7,4,0,1
Zone_6,12,6,1,3
Zone_9,18,0,0,4
Zone_14,5,0,0,3
Zone_4,10,4,0,6
Zone_11,6,0,0,4
Zone_3,11,5,1,3
Zone_3,2,0,0,1
Zone_14,19,5,1,11
Zone_5,12,3,0,4
Zone_3,14,1,0,2
Zone_1,6,2,0,2
Zone_8,14,3,0,2
Zone_8,14,5,1,6
Zone_11,17,1,0,3
Zone_8,6,6,1,5
Zone_15,3,0,0,0
Zone_5,0,2,0,3
Zone_1,7,3,0,3
Zone_15,16,1,0,1
Zone_7,16,0,0,2
Zone_11,2,0,0,3
Zone_12,11,2,0,3
Zone_13,8,5,1,8
Zone_8,17,1,0,5
Zone_3,22,2,0,0
Zone_9,6,5,1,4
Zone_1,3,3,0,1
Zone_2,14,4,0,2
Zone_13,11,3,0,1
Zone_1,8,1,0,4
Zone_15,1,1,0,1
Zone_13,12,2,0,4
Zone_7,21,5,1,7
Zone_6,21,3,0,1
Zone_10,10,3,0,3
Zone_14,16,6,1,5
Zone_11,2,2,0,3
Zone_13,2,1,0,2
Zone_10,12,4,0,2
Zone_6,1,1,0,4
Zone_10,12,6,1,6
Zone_15,19,2,0,3
Zone_10,2,4,0,2
Zone_1,5,4,0,3
Zone_9,12,5,1,5
Zone_14,6,5,1,4
Zone_14,6,0,0,3
Zone_5,12,4,0,6
Zone_6,2,6,1,3
Zone_13,2,4,0,3
Zone_9,17,1,0,2
Zone_9,19,6,1,8
Zone_10,22,4,0,1
Zone_3,15,3,0,4
Zone_2,6,4,0,2
Zone_9,4,4,0,4
Zone_6,15,1,0,0
Zone_3,2,2,0,4
Zone_13,0,2,0,2
Zone_6,19,4,0,6
Zone_6,5,0,0,1
Zone_13,10,5,1,3
Zone_6,8,2,0,3
Zone_10,22,5,1,5
Zone_9,10,6,1,3
Zone_11,23,1,0,2
Zone_4,9,4,0,5
Zone_11,16,4,0,4
Zone_4,8,6,1,8
Zone_5,17,3,0,3
Zone_3,4,4,0,2
Zone_5,12,4,0,2
Zone_8,10,1,0,2
Zone_12,0,6,1,3
Zone_10,13,3,0,4
Zone_10,2,5,1,4
Zone_12,13,3,0,1
Zone_13,8,1,0,4
Zone_2,15,4,0,5
Zone_13,5,5,1,3
Zone_3,16,1,0,3
Zone_5,10,2,0,3
Zone_2,22,5,1,5
Zone_1,7,4,0,3
Zone_14,8,0,0,7
Zone_6,4,1,0,3
Zone_7,9,4,0,4
Zone_2,14,5,1,4
Zone_9,21,6,1,3
Zone_7,0,5,1,6
Zone_12,14,4,0,2
Zone_10,10,5,1,6
Zone_6,22,2,0,3
Zone_1,22,6,1,4
Zone_14,19,0,0,7
Zone_2,10,4,0,3
Zone_6,19,4,0,2
Zone_12,18,6,1,5
Zone_10,17,1,0,1
Zone_5,0,3,0,5
Zone_10,12,6,1,6
Zone_13,19,3,0,7
Zone_14,11,3,0,4
Zone_8,11,5,1,4
Zone_9,6,4,0,3
Zone_7,17,4,0,5
Zone_14,20,6,1,8
Zone_13,23,1,0,3
Zone_4,10,2,0,2
Zone_3,19,5,1,5
Zone_15,1,2,0,1
Zone_11,22,6,1,5
Zone_15,3,4,0,2
Zone_15,9,1,0,4
Zone_11,15,2,0,5
Zone_13,3,2,0,3
Zone_9,9,4,0,3
Zone_2,7,1,0,2
Zone_11,6,1,0,2
Zone_7,5,2,0,3
Zone_3,12,1,0,1
Zone_10,10,1,0,3
Zone_12,8,0,0,3
Zone_2,9,0,0,6
Zone_8,21,5,1,4
Zone_6,15,5,1,3
Zone_15,18,2,0,4
Zone_5,3,4,0,5
Zone_9,19,6,1,6
Zone_2,11,2,0,3
Zone_3,7,1,0,0
Zone_5,4,1,0,3
Zone_3,1,2,0,3
Zone_14,10,6,1,4
Zone_10,3,4,0,2
Zone_4,19,0,0,5
Zone_1,23,3,0,2
Zone_15,16,4,0,0
Zone_12,12,1,0,0
Zone_2,4,6,1,7
Zone_11,19,0,0,7
Zone_9,8,2,0,5
Zone_11,15,1,0,3
Zone_4,19,0,0,5
Zone_3,12,4,0,2
Zone_11,0,4,0,3
Zone_10,9,5,1,5
Zone_13,0,1,0,1
Zone_1,5,2,0,2
Zone_10,5,3,0,1
Zone_1,13,6,1,6
Zone_2,7,3,0,4
Zone_12,21,2,0,2
Zone_10,18,2,0,4
Zone_2,9,5,1,7
Zone_12,13,0,0,2
Zone_10,4,4,0,1
Zone_14,4,4,0,3
Zone_3,22,4,0,1
Zone_15,20,3,0,5
Zone_13,14,0,0,5
Zone_2,4,1,0,2
Zone_10,14,6,1,3
Zone_2,6,1,0,3
Zone_4,1,0,0,4
Zone_3,10,0,0,2
Zone_4,15,4,0,3
Zone_13,6,6,1,4
Zone_9,7,0,0,1
Zone_13,10,3,0,3
Zone_8,15,4,0,4
Zone_15,9,6,1,5
Zone_13,11,1,0,5
Zone_11,20,5,1,9
Zone_14,0,2,0,6
Zone_12,9,1,0,4
Zone_13,9,5,1,5
Zone_4,15,0,0,4
Zone_15,3,6,1,3
Zone_4,16,1,0,1
Zone_3,8,1,0,5
Zone_12,19,3,0,4
Zone_2,20,5,1,7
Zone_3,10,1,0,1
Zone_9,9,2,0,3
Zone_4,1,5,1,4
Zone_3,19,5,1,5
Zone_13,17,5,1,3
Zone_7,22,5,1,5
Zone_3,0,2,0,3
Zone_3,12,5,1,3
Zone_8,23,1,0,3
Zone_8,22,1,0,4
Zone_8,1,0,0,3
Zone_5,9,4,0,4
Zone_2,3,6,1,5
Zone_5,22,4,0,2
Zone_9,23,4,0,1
Zone_7,23,4,0,3
Zone_10,10,5,1,4
Zone_4,1,4,0,5
Zone_13,15,2,0,3
Zone_9,5,1,0,1
Zone_13,11,1,0,2
Zone_9,18,4,0,5
Zone_6,13,1,0,1
Zone_1,11,0,0,4
Zone_8,15,0,0,5
Zone_14,5,4,0,3
Zone_10,3,4,0,1
Zone_15,3,1,0,1
Zone_11,23,4,0,4
Zone_4,12,3,0,3
Zone_14,20,1,0,7
Zone_4,16,2,0,1
Zone_6,21,4,0,2
Zone_6,12,5,1,3
Zone_14,23,6,1,5
Zone_3,23,1,0,1
Zone_14,0,6,1,4
Zone_4,22,1,0,2
Zone_12,3,6,1,2
Zone_4,21,2,0,2
Zone_11,19,6,1,6
Zone_6,11,1,0,1
Zone_8,6,3,0,2
Zone_14,8,4,0,8
Zone_13,1,5,1,3
Zone_12,19,4,0,2
Zone_10,15,2,0,2
Zone_14,3,0,0,4
Zone_8,5,4,0,4
Zone_8,15,2,0,5
Zone_6,13,6,1,5
Zone_6,23,1,0,0
Zone_5,16,4,0,3
Zone_13,19,2,0,3
Zone_5,1,0,0,5
Zone_9,5,1,0,2
Zone_7,12,1,0,4
Zone_8,5,5,1,5
Zone_10,15,3,0,3
Zone_6,18,3,0,3
Zone_2,12,5,1,6
Zone_3,16,1,0,1
Zone_5,22,4,0,4
Zone_12,7,5,1,6
Zone_14,15,2,0,5
Zone_1,14,3,0,3
Zone_4,22,5,1,4
Zone_11,1,1,0,3
Zone_15,16,0,0,1
Zone_1,3,1,0,1
Zone_2,21,1,0,2
Zone_12,15,2,0,2
Zone_8,11,5,1,6
Zone_14,22,0,0,5
Zone_10,6,6,1,4
Zone_15,22,5,1,2
Zone_3,21,1,0,4
Zone_10,11,4,0,2
Zone_4,21,2,0,2
Zone_7,21,2,0,2
Zone_9,3,1,0,0
Zone_3,14,4,0,2
Zone_1,1,5,1,5
Zone_13,1,2,0,3
Zone_4,10,6,1,4
Zone_6,22,4,0,2
Zone_7,17,6,1,4
Zone_7,7,5,1,5
Zone_15,18,4,0,2
Zone_13,15,5,1,5
Zone_5,9,1,0,5
Zone_7,13,2,0,2
Zone_1,2,2,0,3
Zone_9,16,6,1,4
Zone_1,17,2,0,2
Zone_3,22,3,0,0
Zone_14,11,0,0,4
Zone_6,13,2,0,3
Zone_14,8,6,1,7
Zone_13,5,0,0,3
Zone_1,1,5,1,5
Zone_15,3,5,1,5
Zone_2,5,5,1,4
Zone_11,17,4,0,3
Zone_7,19,6,1,7
Zone_13,12,3,0,3
Zone_7,18,3,0,5
Zone_10,8,1,0,3
Zone_3,14,5,1,5
Zone_11,14,4,0,3
Zone_14,2,5,1,6
Zone_5,15,1,0,3
Zone_10,11,2,0,3
Zone_4,12,0,0,3
Zone_10,5,1,0,4
Zone_8,13,1,0,3
Zone_12,19,3,0,3
Zone_12,9,0,0,4
Zone_7,7,6,1,4
Zone_7,12,0,0,3
Zone_7,19,6,1,5
Zone_6,1,3,0,5
Zone_8,14,2,0,5
Zone_8,6,4,0,6
Zone_9,1,1,0,0
Zone_8,5,3,0,5
Zone_13,17,6,1,4
Zone_15,0,2,0,2
Zone_2,16,0,0,4
Zone_4,21,5,1,4
Zone_6,14,1,0,1
Zone_8,13,4,0,2
Zone_9,7,2,0,2
Zone_4,1,4,0,3
Zone_13,15,0,0,1
Zone_9,15,4,0,1
Zone_12,3,6,1,4
Zone_8,18,4,0,5
Zone_15,15,5,1,3
Zone_6,7,4,0,0
Zone_9,21,4,0,1
Zone_6,11,5,1,4
Zone_10,20,3,0,6
Zone_5,22,5,1,5
Zone_3,6,5,1,3
Zone_6,10,3,0,3
Zone_3,13,0,0,3
Zone_5,0,0,0,3
Zone_2,9,0,0,6
Zone_8,15,2,0,3
Zone_12,23,1,0,0
Zone_12,18,3,0,4
Zone_8,22,4,0,3
Zone_3,1,2,0,3
Zone_15,17,4,0,1
Zone_11,20,0,0,6
Zone_2,21,4,0,4
Zone_14,21,6,1,5
Zone_9,2,0,0,2
Zone_5,15,1,0,3
Zone_13,22,6,1,6
Zone_14,14,5,1,5
Zone_15,1,0,0,1
Zone_4,4,3,0,1
Zone_5,22,3,0,4
Zone_9,14,6,1,2
Zone_10,8,5,1,8
Zone_4,19,2,0,5
Zone_13,11,5,1,6
Zone_11,6,2,0,4
Zone_8,0,6,1,7
Zone_6,1,6,1,4
Zone_8,23,1,0,4
Zone_5,23,1,0,4
Zone_7,8,2,0,5
Zone_3,16,5,1,2
Zone_5,7,2,0,5
Zone_3,0,0,0,3
Zone_4,10,5,1,4
Zone_12,19,0,0,3
Zone_9,14,0,0,1
Zone_12,19,6,1,6
Zone_10,18,1,0,5
Zone_7,6,5,1,6
Zone_1,7,4,0,3
Zone_12,20,2,0,2
Zone_4,17,3,0,1
Zone_11,5,5,1,6
Zone_9,22,4,0,1
Zone_13,16,4,0,2
Zone_15,10,3,0,3
Zone_14,6,3,0,2
Zone_3,1,0,0,0
Zone_1,9,3,0,6
Zone_10,15,3,0,2
Zone_12,0,5,1,3
Zone_11,22,2,0,3
Zone_9,9,0,0,3
Zone_1,10,3,0,3
Zone_5,13,0,0,3
Zone_14,19,6,1,6
Zone_9,2,3,0,0
Zone_15,19,1,0,4
Zone_14,0,3,0,4
Zone_10,18,0,0,6
Zone_1,12,4,0,2
Zone_2,0,5,1,5
Zone_7,8,4,0,6
Zone_11,19,3,0,5
Zone_4,21,4,0,3
Zone_1,22,2,0,1
Zone_14,13,6,1,7
Zone_7,15,3,0,1
Zone_15,19,6,1,5
Zone_14,15,2,0,3
Zone_2,9,5,1,6
Zone_11,17,2,0,3
Zone_1,23,2,0,5
Zone_6,12,1,0,3
Zone_5,6,6,1,5
Zone_3,23,0,0,1
Zone_9,17,5,1,2
Zone_2,14,3,0,3
Zone_3,3,5,1,3
Zone_15,20,3,0,4
Zone_12,12,1,0,1
Zone_12,7,4,0,1
Zone_15,10,1,0,1
Zone_12,20,3,0,3
Zone_10,15,6,1,6
Zone_1,8,3,0,4
Zone_11,15,6,1,5
Zone_9,22,4,0,2
Zone_2,7,3,0,5
Zone_11,12,3,0,2
Zone_6,22,4,0,1
Zone_7,23,6,1,5
Zone_14,10,2,0,3
Zone_5,2,3,0,4
Zone_7,2,4,0,1
Zone_10,23,5,1,5
Zone_6,17,2,0,0
Zone_12,5,0,0,1
Zone_12,10,6,1,2
Zone_8,17,4,0,2
Zone_5,16,6,1,6
Zone_12,17,3,0,1
Zone_7,2,2,0,3
Zone_10,22,6,1,4
Zone_7,13,6,1,5
Zone_5,6,2,0,5
Zone_2,9,6,1,7
Zone_7,15,4,0,2
Zone_11,18,2,0,4
Zone_9,8,6,1,5
Zone_8,17,0,0,3
Zone_12,3,1,0,1
Zone_10,21,3,0,1
Zone_13,2,2,0,2
Zone_2,21,6,1,5
Zone_8,23,3,0,4
Zone_14,13,0,0,2
Zone_3,21,6,1,4
Zone_6,23,6,1,3
Zone_11,9,6,1,7
Zone_5,21,0,0,3
Zone_14,16,2,0,5
Zone_1,8,2,0,6
Zone_13,4,0,0,3
Zone_13,23,0,0,1
Zone_5,23,3,0,4
Zone_13,20,2,0,3
Zone_1,16,1,0,3
Zone_9,10,6,1,4
Zone_13,13,6,1,4
Zone_12,8,6,1,4
Zone_15,2,2,0,2
Zone_2,11,4,0,3
Zone_5,1,0,0,3
Zone_8,11,6,1,5
Zone_1,9,2,0,4
Zone_7,18,5,1,5
Zone_7,2,1,0,4
Zone_15,19,0,0,3
Zone_9,3,2,0,1
Zone_2,4,5,1,6
Zone_9,19,5,1,6
Zone_8,19,5,1,8
Zone_12,14,0,0,1
Zone_14,2,5,1,7
Zone_12,10,4,0,2
Zone_2,21,1,0,4
Zone_12,2,1,0,1
Zone_11,8,3,0,5
Zone_7,20,4,0,6
Zone_3,3,5,1,6
Zone_13,4,2,0,1
Zone_2,19,6,1,7
Zone_10,9,2,0,5
Zone_13,16,5,1,5
Zone_12,13,5,1,3
Zone_11,5,1,0,4
Zone_12,18,5,1,5
Zone_10,21,6,1,6
Zone_7,5,1,0,3
Zone_11,23,0,0,3
Zone_14,7,2,0,3
Zone_6,21,4,0,3
Zone_13,14,0,0,3
Zone_11,10,5,1,5
Zone_4,5,1,0,3
Zone_6,8,4,0,4
Zone_14,14,0,0,3
Zone_1,14,3,0,6
Zone_12,13,5,1,3
Zone_9,9,4,0,2
Zone_10,10,3,0,1
Zone_2,22,3,0,2
Zone_9,15,1,0,3
Zone_11,7,3,0,5
Zone_3,1,5,1,5
Zone_2,11,2,0,3
Zone_11,23,4,0,4
Zone_8,12,4,0,5
Zone_13,5,0,0,3
Zone_14,3,6,1,4
Zone_5,1,6,1,6
Zone_4,20,0,0,4
Zone_11,13,6,1,4
Zone_9,14,1,0,0
Zone_2,4,0,0,6
Zone_4,12,2,0,2
